Pacote,Tempo_ms,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,Temp_MPU(C),Temp_BMP(C),Pressao(hPa),Altitude(m),Temp_SHT(C),Umidade_SHT(%),Temp_DS18B20(C)
1814,1346919,-1.33,-0.80,10.97,-0.00,0.00,-0.03,30.85,28.29,974.12,330.97,27.95,52.25,28.06
1815,1347658,-1.34,-0.80,10.97,-0.00,0.00,-0.03,30.86,28.29,974.12,330.98,27.95,52.24,28.06
1816,1348397,-1.34,-0.79,10.95,-0.00,0.00,-0.03,30.89,28.29,974.12,330.98,27.94,52.27,28.00
1817,1349136,-1.33,-0.80,10.99,-0.01,0.00,-0.11,30.88,28.29,974.12,330.96,27.97,52.23,28.06
1818,1349875,-1.34,-0.77,10.98,-0.00,0.00,-0.03,30.87,28.29,974.12,330.96,27.97,52.23,28.06
1819,1350614,-1.33,-0.79,10.92,-0.07,-0.07,-0.07,35.77,28.29,974.13,330.95,27.97,52.23,28.06
1820,1351353,-1.33,-0.80,10.94,-0.00,0.00,-0.03,30.89,28.29,974.13,330.95,27.97,52.25,28.06
1821,1352092,-1.34,-0.80,10.98,-0.00,0.00,-0.03,30.88,28.29,974.12,330.98,27.95,52.28,28.06
1822,1352831,-1.35,-0.79,10.95,-0.00,0.00,-0.03,30.88,28.29,974.12,330.98,27.98,52.23,28.06
1823,1353570,-1.33,-0.81,10.96,-0.00,0.00,-0.03,30.86,28.29,974.12,331.02,27.97,52.26,28.06
1824,1354309,-1.34,-0.78,10.95,-0.00,0.00,-0.03,30.88,28.29,974.12,331.02,27.97,52.23,28.06
1825,1355048,-1.33,-0.80,10.93,-0.00,0.00,-0.03,30.88,28.29,974.12,331.04,27.95,52.23,28.06
1826,1355787,-1.33,-0.81,10.98,-0.00,0.00,-0.03,30.89,28.30,974.12,331.02,27.97,52.25,28.06
1827,1356526,-1.30,-0.81,10.95,-0.00,0.00,-0.03,30.84,28.30,974.12,331.02,27.94,52.24,28.00
1828,1357265,-1.35,-0.79,10.96,-0.00,0.00,-0.03,30.87,28.30,974.12,331.02,27.97,52.24,28.06
1829,1358053,0.00,22.17,8.27,-0.32,-3.82,0.00,84.81,28.30,974.12,331.03,27.95,52.22,28.06
1830,1358792,-1.33,-0.79,10.96,-0.00,0.00,-0.03,30.87,28.30,974.12,331.03,27.94,52.24,28.06
1831,1359531,-1.36,-0.81,10.96,-0.00,0.00,-0.03,30.87,28.30,974.11,331.05,27.98,52.25,28.06
1832,1360270,-1.33,-0.81,10.94,-0.00,0.00,-0.03,30.87,28.30,974.12,331.00,27.94,52.23,28.06
1833,1361009,-1.34,-0.79,10.97,-0.00,0.00,-0.03,30.88,28.30,974.12,331.00,27.94,52.23,28.06
1834,1361798,-1.33,-0.81,10.95,-0.01,-0.00,-0.12,30.88,28.30,974.12,331.00,27.97,52.23,28.06
1835,1362537,-1.34,-0.79,10.98,-0.00,0.00,-0.03,30.87,28.30,974.12,331.01,28.00,52.28,28.06
1836,1363325,0.00,22.17,8.27,-0.32,-3.82,0.00,84.81,28.30,974.12,331.03,27.94,52.24,28.06
1837,1364064,-1.32,-0.79,10.95,-0.00,0.00,-0.03,30.88,28.30,974.12,331.04,27.97,52.27,28.06
1838,1364803,-1.33,-0.79,10.95,-0.00,-0.07,-0.07,30.88,28.30,974.12,331.03,27.97,52.27,28.06
1839,1365542,-1.33,-0.80,10.94,-0.00,0.00,-0.03,30.88,28.30,974.12,331.03,27.97,52.18,28.06
1840,1366281,-1.34,-0.81,10.98,-0.00,0.00,-0.03,30.88,28.30,974.12,331.04,27.97,52.22,28.06
1841,1367020,-1.33,-0.79,10.93,-0.00,-0.00,-0.03,30.88,28.30,974.11,331.05,27.97,52.23,28.06
1842,1367759,-1.34,-0.79,10.98,-0.00,0.00,-0.03,30.87,28.30,974.11,331.05,27.97,52.24,28.06
1843,1368498,-1.35,-0.81,10.95,-0.00,0.00,-0.03,30.87,28.30,974.11,331.05,28.00,52.22,28.06
1844,1369237,-1.34,-0.78,10.97,-0.00,0.00,-0.03,30.89,28.30,974.11,331.08,27.95,52.24,28.06
1845,1370026,-1.35,-1.23,-0.62,-0.27,-0.27,-0.27,35.77,28.30,974.11,331.08,27.98,52.23,28.06
1846,1370765,-1.34,-0.81,10.98,-0.00,0.00,-0.03,30.87,28.30,974.10,331.15,27.98,52.27,28.06
1847,1371504,-1.35,-0.80,10.96,-0.00,0.00,-0.03,30.89,28.30,974.11,331.13,27.97,52.22,28.06
1848,1372243,-1.34,-0.79,10.95,-0.00,0.00,-0.03,30.87,28.30,974.10,331.16,27.98,52.20,28.06
1849,1372982,-1.35,-0.80,10.94,-0.00,0.00,-0.03,30.87,28.30,974.11,331.13,27.97,52.25,28.12
1850,1373721,-1.34,-0.62,-0.62,-0.07,-0.07,-0.07,35.77,28.30,974.10,331.14,27.98,52.21,28.06
1851,1374460,-1.35,-0.79,10.94,-0.00,0.00,-0.03,30.89,28.30,974.11,331.13,27.97,52.22,28.06
1852,1375199,-1.35,-0.80,10.98,-0.00,0.00,-0.03,30.89,28.30,974.10,331.16,27.98,52.23,28.12
1853,1375938,-1.34,-0.80,10.97,-0.00,0.00,-0.03,30.89,28.30,974.10,331.17,27.95,52.22,28.06
1854,1376677,-1.34,-0.81,10.96,-0.00,0.00,-0.03,30.89,28.30,974.10,331.17,27.95,52.20,28.06
1855,1377416,-1.33,-0.80,10.98,-0.00,0.00,-0.03,30.88,28.30,974.10,331.18,27.97,52.23,28.06
1856,1378155,-1.36,-0.82,10.94,-0.00,0.00,-0.03,30.89,28.30,974.10,331.18,27.98,52.18,28.06
1857,1378894,-1.33,-0.80,10.94,-0.00,0.00,-0.03,30.88,28.30,974.10,331.20,27.97,52.25,28.06
1858,1379682,0.00,22.17,8.27,-0.32,-3.82,0.00,84.81,28.30,974.10,331.18,27.97,52.21,28.06
1859,1380421,-1.34,-0.81,10.92,-0.00,0.00,-0.03,30.88,28.30,974.10,331.20,27.97,52.22,28.06
1860,1381160,-1.34,-0.79,10.96,-0.00,0.00,-0.03,30.88,28.30,974.09,331.23,27.98,52.25,28.06
1861,1381899,-1.34,-0.80,10.95,-0.00,0.00,-0.03,30.89,28.30,974.09,331.25,27.97,52.27,28.06
1862,1382638,-1.33,-0.79,10.93,-0.00,0.00,-0.03,30.89,28.30,974.09,331.23,27.97,52.23,28.06
1863,1383377,-1.33,-0.81,10.95,-0.00,0.00,-0.03,30.89,28.30,974.09,331.23,27.95,52.23,28.06
1864,1384116,-1.34,-0.82,10.91,-0.00,0.00,-0.03,30.88,28.29,974.09,331.27,27.97,52.22,28.06
1865,1384855,-1.35,-0.82,10.97,-0.00,-0.07,-0.07,30.89,28.29,974.09,331.27,27.94,52.22,28.06
1866,1385594,-1.33,-0.82,10.96,-0.00,0.00,-0.03,30.90,28.29,974.09,331.25,27.95,52.23,28.06
1867,1386333,-1.35,-0.78,10.98,-0.00,0.00,-0.03,30.89,28.29,974.09,331.25,27.94,52.21,28.06
1868,1387072,-1.33,-0.78,10.95,-0.00,0.00,-0.00,30.90,28.29,974.09,331.25,27.95,52.22,28.06
1869,1387811,-1.32,-0.79,10.96,-0.07,-0.07,-0.07,25.98,28.29,974.09,331.27,27.95,52.20,28.06
1870,1388550,-1.33,-0.81,10.96,-0.00,0.00,-0.03,30.89,28.29,974.09,331.28,27.95,52.21,28.06
1871,1389289,-1.34,-0.79,10.95,-0.00,0.00,-0.03,30.91,28.29,974.09,331.30,27.95,52.17,28.06
1872,1390028,-1.32,-0.79,10.95,-0.00,0.00,-0.03,30.88,28.29,974.09,331.28,27.97,52.18,28.06
1873,1390767,-1.34,-0.79,10.96,-0.00,0.00,-0.03,30.88,28.29,974.09,331.28,27.97,52.23,28.06
1874,1391506,-1.33,-0.80,10.95,-0.00,-0.07,-0.07,30.89,28.29,974.09,331.28,27.95,52.22,28.06
1875,1392245,-1.33,-0.80,10.98,-0.00,-0.07,-0.07,30.87,28.29,974.09,331.28,27.95,52.21,28.06
1876,1392984,-1.34,-0.81,10.98,-0.00,0.00,-0.03,30.89,28.29,974.09,331.27,27.94,52.19,28.06
1877,1393723,-1.34,-0.79,10.95,-0.00,0.00,-0.03,30.89,28.29,974.09,331.30,27.94,52.21,28.06
1878,1394462,-1.32,-0.81,10.96,-0.00,0.00,-0.03,30.87,28.29,974.08,331.32,27.97,52.26,28.06
1879,1395201,-1.35,-0.80,10.95,-0.00,0.00,-0.03,30.90,28.29,974.08,331.32,27.95,52.19,28.06
1880,1395940,-1.35,-0.80,10.96,-0.00,-0.00,-0.03,30.88,28.29,974.08,331.32,27.97,52.22,28.06
1881,1396679,-1.32,-0.79,10.95,-0.00,0.00,-0.03,30.88,28.29,974.08,331.34,27.95,52.21,28.06
1882,1397418,-1.34,-0.79,10.96,-0.00,0.00,-0.03,30.89,28.29,974.08,331.34,27.95,52.22,28.06
1883,1398157,-1.34,-0.81,10.96,-0.00,0.00,-0.03,30.87,28.29,974.08,331.34,27.97,52.21,28.06
1884,1398896,-1.34,-0.79,10.94,-0.00,0.00,-0.03,30.88,28.29,974.08,331.34,27.98,52.20,28.12
1885,1399635,-1.33,-0.79,10.97,-0.00,0.00,-0.03,30.87,28.29,974.08,331.34,27.97,52.18,28.06
1886,1400374,-1.35,-0.79,10.96,-0.00,0.00,-0.03,30.87,28.29,974.08,331.35,27.95,52.19,28.06
1887,1401113,-1.31,-0.79,10.97,-0.00,0.00,-0.03,30.87,28.29,974.08,331.37,27.95,52.16,28.06
1888,1401852,-1.31,-0.80,10.94,-0.00,0.00,-0.03,30.87,28.29,974.08,331.37,27.95,52.18,28.00
1889,1402591,-1.34,-0.62,-0.62,-0.07,-0.07,-0.07,35.77,28.29,974.08,331.37,27.95,52.21,28.06
1890,1403330,-1.32,-0.81,10.97,-0.00,0.00,-0.03,30.87,28.29,974.08,331.37,27.95,52.21,28.06
1891,1404069,-1.35,-0.78,10.97,-0.00,0.00,-0.03,30.89,28.29,974.08,331.38,27.95,52.18,28.06
1892,1404808,-1.34,-0.81,10.95,-0.00,0.00,-0.03,30.87,28.29,974.08,331.38,27.97,52.19,28.06
1893,1405547,-1.33,-0.81,10.97,-0.00,-0.00,-0.03,30.88,28.29,974.08,331.37,27.94,52.20,28.06
1894,1406286,-1.34,-0.80,10.96,-0.00,0.00,-0.03,30.89,28.29,974.07,331.40,27.97,52.21,28.06
1895,1407025,-1.31,-0.80,10.96,-0.00,-0.07,-0.07,30.88,28.29,974.08,331.39,27.93,52.18,28.06
1896,1407764,-1.34,-0.82,10.95,-0.00,0.00,-0.03,30.88,28.29,974.08,331.39,27.95,52.21,28.06
1897,1408552,0.00,22.17,8.27,-0.32,-3.82,0.00,84.81,28.29,974.08,331.39,27.95,52.21,28.06
1898,1409291,-1.34,-0.80,10.96,-0.00,0.00,-0.03,30.89,28.29,974.08,331.39,27.95,52.20,28.06
1899,1410030,-1.35,-0.80,10.95,-0.00,0.00,-0.03,30.89,28.29,974.07,331.40,27.93,52.19,28.06
1900,1410769,-1.32,-0.80,10.96,-0.00,0.00,-0.03,30.87,28.29,974.08,331.39,27.94,52.16,28.06
1901,1411507,0.00,22.17,8.27,-1.30,-15.26,0.00,84.81,28.29,974.08,331.39,27.94,52.21,28.06
1902,1412246,-1.35,-0.81,10.94,-0.00,0.00,-0.03,30.87,28.29,974.08,331.37,27.94,52.15,28.06
1903,1412985,-1.36,-0.82,10.94,-0.00,0.00,-0.03,30.85,28.29,974.08,331.39,27.94,52.20,28.06
1904,1413724,-1.33,-0.79,10.95,-0.00,0.00,-0.03,30.87,28.29,974.07,331.42,27.97,52.18,28.06
1905,1414513,0.00,22.17,8.27,-0.32,-3.82,0.00,84.81,28.29,974.07,331.41,27.94,52.15,28.06
1906,1415252,-1.33,-0.79,10.92,-0.00,0.00,-0.03,30.86,28.29,974.07,331.39,27.93,52.19,28.06
1907,1415991,-1.32,-0.82,10.94,-0.00,-0.07,-0.07,30.87,28.29,974.08,331.36,27.94,52.19,28.06
1908,1416730,-1.35,-0.82,10.94,-0.00,0.00,-0.03,30.88,28.29,974.08,331.36,27.94,52.19,28.06
1909,1417520,-2.68,-1.58,21.89,-0.00,0.00,-0.03,30.87,28.29,974.08,331.38,27.97,52.19,28.06
1910,1418259,-1.34,-0.80,10.96,-0.00,0.00,-0.03,30.88,28.29,974.08,331.38,27.93,52.21,28.06
1911,1418998,-1.34,-0.81,10.97,-0.01,0.00,-0.11,30.88,28.29,974.08,331.38,27.93,52.17,28.00
1912,1419737,-1.36,-0.81,10.96,-0.00,0.00,-0.03,30.88,28.29,974.08,331.36,27.95,52.22,28.06
1913,1420476,-1.31,-0.80,10.97,-0.00,0.00,-0.03,30.87,28.29,974.08,331.38,27.94,52.19,28.06
1914,1421266,-2.65,-1.59,21.94,-0.00,-0.07,-0.07,30.89,28.29,974.08,331.35,27.94,52.18,28.06
1915,1422005,-1.35,-0.80,10.97,-0.00,-0.00,-0.03,30.88,28.29,974.08,331.35,27.95,52.17,28.12
1916,1422744,-1.35,-0.79,10.95,-0.00,0.00,-0.03,30.86,28.29,974.08,331.38,27.95,52.21,28.06
1917,1423483,-1.34,-0.82,10.99,-0.00,0.00,-0.03,30.88,28.29,974.08,331.36,27.94,52.21,28.06
1918,1424222,-1.33,-0.80,10.93,-0.00,0.00,-0.03,30.87,28.29,974.08,331.33,27.94,52.17,28.12
1919,1424961,-1.33,-0.79,10.94,-0.00,0.00,-0.03,30.87,28.29,974.08,331.33,27.95,52.17,28.06
1920,1425700,-1.35,-0.80,10.99,-0.00,0.00,-0.03,30.88,28.29,974.08,331.33,27.97,52.15,28.06
1921,1426439,-1.33,-0.79,10.97,-0.00,-0.00,-0.03,30.88,28.29,974.08,331.34,27.94,52.16,28.06
1922,1427178,-1.33,-0.81,10.97,-0.00,0.00,-0.03,30.88,28.29,974.08,331.34,27.95,52.16,28.06
1923,1427917,-1.33,-0.81,10.95,-0.00,0.00,-0.03,30.90,28.29,974.08,331.34,27.94,52.14,28.06
1924,1428656,-1.34,-0.79,10.95,-0.00,0.00,-0.03,30.87,28.29,974.08,331.36,27.95,52.17,28.06
1925,1429395,-1.35,-0.80,10.97,-0.00,0.00,-0.03,30.88,28.29,974.08,331.37,27.94,52.18,28.06
1926,1430134,-1.33,-0.78,10.94,-0.00,0.00,-0.03,30.89,28.29,974.08,331.37,27.94,52.19,28.12
1927,1430922,0.00,22.17,8.27,-0.32,-3.82,0.00,84.81,28.29,974.08,331.36,27.95,52.19,28.12
1928,1431710,0.00,22.17,8.27,-0.32,-3.82,0.00,84.81,28.29,974.08,331.39,27.97,52.14,28.06
1929,1432449,-1.35,-0.79,10.97,-0.00,-0.07,-0.14,30.88,28.29,974.08,331.37,27.94,52.17,28.06
1930,1433188,-1.33,-0.80,10.95,-0.00,0.00,-0.03,30.89,28.29,974.08,331.39,27.98,52.17,28.06
1931,1433927,-1.32,-0.80,10.97,-0.00,0.00,-0.03,30.89,28.29,974.08,331.39,27.98,52.19,28.06
1932,1434666,-1.36,-0.79,10.94,-0.00,0.00,-0.03,30.88,28.29,974.07,331.40,27.93,52.18,28.06
1933,1435405,-1.33,-0.81,10.96,-0.00,0.00,-0.03,30.89,28.29,974.07,331.40,27.97,52.19,28.06
1934,1436144,-1.32,-0.79,10.97,-0.00,0.00,-0.03,30.90,28.29,974.07,331.40,27.95,52.14,28.06
1935,1436883,-1.35,-0.80,10.99,-0.00,0.00,-0.03,30.88,28.29,974.07,331.40,27.94,52.17,28.06
1936,1437622,-1.34,-0.79,10.95,-0.00,0.00,-0.03,30.86,28.29,974.07,331.42,27.94,52.17,28.06
1937,1438361,-1.33,-0.82,10.95,-0.00,0.00,-0.03,30.87,28.29,974.07,331.42,27.94,52.19,28.06
1938,1439100,-1.32,-0.81,10.98,-0.00,0.00,-0.03,30.86,28.29,974.07,331.40,27.94,52.15,28.06
1939,1439839,-2.62,-1.63,21.89,-0.00,0.00,-0.03,30.87,28.29,974.08,331.39,27.95,52.15,28.06
1940,1440578,-1.33,-0.81,10.99,-0.07,-0.07,-0.07,25.98,28.29,974.07,331.40,27.95,52.17,28.06
1941,1441317,-1.34,-0.82,10.97,-0.00,0.00,-0.03,30.87,28.29,974.07,331.42,27.94,52.16,28.06
1942,1442056,-1.33,-0.81,10.97,-0.00,0.00,-0.03,30.87,28.29,974.08,331.37,27.93,52.15,28.06
1943,1442795,-1.32,-0.81,10.94,-0.00,0.00,-0.03,30.87,28.29,974.08,331.37,27.93,52.19,28.06
1944,1443534,-1.34,-0.80,10.92,-0.00,0.00,-0.03,30.86,28.29,974.07,331.39,27.93,52.23,28.06
1945,1444273,-1.33,-0.82,10.96,-0.00,0.00,-0.03,30.87,28.29,974.08,331.38,27.94,52.16,28.06
1946,1445012,-1.33,-0.79,10.97,-0.00,-0.00,-0.03,30.87,28.29,974.07,331.39,27.93,52.17,28.06
1947,1445752,-1.33,-0.81,10.97,-0.00,0.00,-0.11,30.87,28.29,974.07,331.39,27.94,52.15,28.06
1948,1446491,-1.33,-0.80,10.93,-0.00,0.00,-0.03,30.87,28.29,974.07,331.39,27.94,52.19,28.06
1949,1447230,-1.34,-0.79,10.96,-0.00,0.00,-0.03,30.87,28.29,974.07,331.39,27.94,52.13,28.06
1950,1447969,-1.34,-0.82,10.97,-0.00,0.00,-0.03,30.89,28.29,974.08,331.38,27.93,52.19,28.06
1951,1448708,-1.35,-0.80,10.97,-0.00,0.00,-0.03,30.90,28.29,974.07,331.41,27.94,52.17,28.06
1952,1449447,-1.34,-0.79,10.96,-0.00,0.00,-0.03,30.87,28.29,974.07,331.41,27.91,52.17,28.06
1953,1450186,-1.36,-0.78,10.96,-0.01,0.01,-0.12,30.87,28.29,974.07,331.39,27.94,52.15,28.06
1954,1450925,-1.34,-0.79,10.97,-0.00,0.00,-0.03,30.89,28.29,974.07,331.39,27.94,52.16,28.06
1955,1451664,-1.35,-0.81,10.96,-0.00,0.00,-0.03,30.87,28.29,974.07,331.41,27.94,52.17,28.06
1956,1452403,-1.35,-0.80,10.96,-0.00,0.00,-0.03,30.89,28.29,974.07,331.40,27.93,52.15,28.06
1957,1453142,-1.34,-0.82,10.98,-0.00,0.00,-0.03,30.88,28.29,974.08,331.37,27.91,52.15,28.06
1958,1453881,-1.34,-0.81,10.97,-0.00,0.00,-0.03,30.87,28.28,974.07,331.41,27.93,52.17,28.06
1959,1454620,-1.32,-0.81,10.95,-0.00,0.00,-0.03,30.88,28.28,974.07,331.39,27.91,52.16,28.06
1960,1455359,-1.33,-0.80,10.94,-0.00,0.00,-0.03,30.88,28.28,974.08,331.38,27.93,52.15,28.06
1961,1456098,-1.34,-0.79,10.96,-0.00,-0.07,-0.07,30.86,28.28,974.07,331.41,27.90,52.11,28.06
1962,1456837,-1.34,-0.79,10.95,-0.00,0.00,-0.00,30.86,28.28,974.07,331.41,27.90,52.14,28.06
1963,1457576,-1.34,-0.80,10.98,-0.00,0.00,-0.03,30.87,28.28,974.07,331.43,27.91,52.14,28.06
1964,1458315,-1.34,-0.83,10.93,-0.00,0.00,-0.03,30.86,28.28,974.07,331.43,27.91,52.17,28.00
1965,1459054,-1.33,-0.78,10.98,-0.00,0.00,-0.03,30.86,28.28,974.07,331.44,27.91,52.16,28.06
1966,1459793,-1.35,-0.80,10.95,-0.00,0.00,-0.03,30.87,28.28,974.07,331.44,27.91,52.17,28.06
1967,1460532,-1.34,-0.82,10.97,-0.00,0.00,-0.03,30.85,28.28,974.07,331.42,27.91,52.15,28.06
1968,1461271,-1.34,-0.82,10.98,-0.14,-0.14,-0.14,25.98,28.28,974.07,331.42,27.90,52.16,28.06
1969,1462010,-1.35,-0.80,10.98,-0.00,0.00,-0.03,30.86,28.27,974.07,331.43,27.91,52.16,28.06
1970,1462749,-1.34,-0.81,10.94,-0.00,0.00,-0.03,30.87,28.27,974.07,331.43,27.90,52.18,28.06
1971,1463488,-1.33,-0.79,10.92,-0.00,0.00,-0.03,30.85,28.27,974.07,331.44,27.88,52.18,28.06
1972,1464227,-1.34,-0.79,10.96,-0.00,0.00,-0.03,30.87,28.27,974.07,331.44,27.88,52.14,28.06
1973,1464966,-1.34,-0.80,10.97,-0.01,0.00,-0.12,30.86,28.27,974.07,331.41,27.88,52.16,28.06
1974,1465705,-1.34,-0.81,10.94,-0.07,-0.07,-0.07,25.98,28.27,974.08,331.39,27.90,52.16,28.00
1975,1466444,-1.34,-0.79,10.97,-0.00,0.00,-0.03,30.87,28.27,974.08,331.39,27.91,52.15,28.00
1976,1467183,-1.33,-0.79,10.95,-0.00,0.00,-0.03,30.86,28.27,974.07,331.42,27.91,52.08,28.06
1977,1467922,-1.34,-0.81,10.95,-0.00,0.00,-0.00,30.88,28.27,974.07,331.42,27.90,52.14,28.06
1978,1468661,-1.35,-0.78,10.94,-0.00,0.00,-0.03,30.84,28.27,974.07,331.44,27.91,52.16,28.06
1979,1469400,-1.34,-0.79,10.97,-0.01,0.00,-0.11,30.87,28.27,974.07,331.46,27.88,52.16,28.06
1980,1470139,-1.34,-0.81,10.94,-0.00,0.00,-0.03,30.87,28.27,974.07,331.46,27.90,52.15,28.06
1981,1470878,-1.34,-0.78,10.97,-0.00,0.00,-0.03,30.87,28.27,974.07,331.46,27.90,52.16,28.06
1982,1471617,-1.34,-0.79,10.98,-0.00,0.00,-0.03,30.87,28.27,974.07,331.46,27.90,52.14,28.06
1983,1472356,-1.37,-0.81,10.96,-0.00,0.00,-0.03,30.86,28.27,974.07,331.47,27.90,52.15,28.06
1984,1473095,-1.35,-0.79,10.97,-0.00,0.00,-0.03,30.87,28.27,974.07,331.47,27.88,52.16,28.06
1985,1473834,-1.31,-0.80,10.93,-0.00,0.00,-0.03,30.87,28.27,974.07,331.47,27.91,52.17,28.06
1986,1474573,-1.32,-0.82,10.97,-0.00,0.00,-0.03,30.85,28.27,974.07,331.47,27.88,52.16,28.06
1987,1475312,-1.34,-0.80,10.98,-0.00,0.00,-0.03,30.87,28.27,974.07,331.47,27.88,52.14,28.06
1988,1476051,-1.34,-0.81,11.00,-0.00,0.00,-0.03,30.85,28.27,974.07,331.47,27.88,52.16,28.06
1989,1476790,-1.35,-0.79,10.97,-0.00,0.00,-0.03,30.85,28.27,974.07,331.47,27.88,52.14,28.06
1990,1477529,-1.33,-0.79,10.96,-0.07,-0.07,-0.07,30.86,28.27,974.06,331.49,27.88,52.13,28.06
1991,1478268,-1.35,-0.82,11.00,-0.00,0.00,-0.03,30.84,28.27,974.06,331.49,27.88,52.16,28.06
1992,1479007,-1.34,-0.76,10.96,-0.00,0.00,-0.03,30.84,28.27,974.07,331.47,27.88,52.14,28.06
1993,1479746,-1.34,-0.80,10.96,-0.00,0.00,-0.03,30.84,28.27,974.07,331.46,27.90,52.15,28.06
1994,1480485,-1.33,-0.80,10.97,-0.00,0.00,-0.03,30.84,28.27,974.07,331.44,27.90,52.17,28.06
1995,1481224,-1.34,-0.80,10.91,-0.07,-0.07,-0.07,25.98,28.27,974.07,331.44,27.91,52.12,28.06
1996,1481963,-1.35,-0.79,10.97,-0.00,0.00,-0.03,30.85,28.26,974.06,331.49,27.91,52.17,28.06
1997,1482702,-1.35,-0.79,10.93,-0.00,0.00,-0.03,30.84,28.26,974.06,331.49,27.88,52.13,28.06
1998,1483441,-1.32,-0.81,10.96,-0.00,0.00,-0.03,30.86,28.26,974.06,331.48,27.88,52.09,28.06
1999,1484180,-1.32,-0.79,10.95,-0.00,0.00,-0.03,30.85,28.26,974.06,331.49,27.90,52.16,28.06
2000,1484919,-1.32,-0.81,10.95,-0.00,0.00,-0.03,30.85,28.26,974.06,331.51,27.90,52.16,28.06
2001,1485658,-1.33,-0.81,10.96,-0.00,0.00,-0.03,30.85,28.26,974.06,331.49,27.90,52.14,28.06
2002,1486397,-1.33,-0.83,10.97,-0.00,0.00,-0.03,30.87,28.26,974.06,331.49,27.88,52.13,28.06
2003,1487136,-1.33,-0.80,10.95,-0.00,-0.07,-0.07,30.84,28.26,974.06,331.51,27.90,52.14,28.06
2004,1487875,-1.33,-0.82,10.96,-0.00,0.00,-0.03,30.87,28.26,974.06,331.53,27.88,52.12,28.06
2005,1488614,-1.31,-0.79,10.98,-0.00,-0.14,-0.14,30.85,28.26,974.06,331.53,27.90,52.14,28.06
2006,1489353,-1.34,-0.79,10.95,-0.00,0.00,-0.03,30.86,28.26,974.06,331.53,27.91,52.11,28.06
2007,1490092,-1.32,-0.83,10.97,-0.00,0.00,-0.03,30.88,28.27,974.06,331.50,27.93,52.16,28.06
2008,1490831,-1.32,-0.81,10.97,-0.00,0.00,-0.03,30.86,28.27,974.06,331.51,27.93,52.14,28.06
2009,1491570,-2.61,-1.63,21.90,-0.00,0.00,-0.03,30.86,28.27,974.06,331.51,27.93,52.09,28.06
2010,1492309,-1.35,-0.81,10.96,-0.00,0.00,-0.03,30.86,28.27,974.06,331.53,27.91,52.12,28.06
2011,1493098,0.00,22.17,8.27,-0.32,-3.82,0.00,84.81,28.27,974.06,331.53,27.93,52.11,28.06
2012,1493837,-1.34,-0.81,10.96,-0.00,0.00,-0.03,30.83,28.27,974.06,331.54,27.90,52.14,28.06
2013,1494576,-1.34,-0.80,10.96,-0.00,0.00,-0.03,30.85,28.27,974.06,331.54,27.93,52.11,28.06
2014,1495315,-1.33,-0.79,10.94,-0.00,0.00,-0.03,30.86,28.27,974.05,331.57,27.93,52.10,28.06
2015,1496054,-1.35,-0.80,10.95,-0.00,0.00,-0.03,30.84,28.27,974.06,331.55,27.90,52.13,28.06
2016,1496793,-1.33,-0.79,10.94,-0.00,0.00,-0.03,30.87,28.27,974.05,331.56,27.91,52.14,28.06
2017,1497532,-1.34,-0.79,10.97,-0.00,-0.07,-0.07,30.88,28.27,974.05,331.56,27.91,52.11,28.06
2018,1498271,-1.33,-0.80,10.96,-0.00,-0.07,-0.07,30.87,28.27,974.06,331.55,27.91,52.10,28.06
2019,1499010,-1.33,-0.80,10.93,-0.00,0.00,-0.03,30.88,28.27,974.06,331.52,27.91,52.09,28.06
2020,1499749,-1.34,-0.80,10.97,-0.00,0.00,-0.03,30.85,28.27,974.06,331.53,27.91,52.11,28.06
2021,1500488,-1.34,-0.81,10.96,-0.00,-0.07,-0.07,30.86,28.27,974.06,331.53,27.91,52.11,28.06
2022,1501227,-1.34,-0.81,10.96,-0.01,0.00,-0.12,30.88,28.27,974.06,331.54,27.90,52.13,28.06
2023,1501966,-1.36,-0.80,10.96,-0.00,0.00,-0.03,30.86,28.27,974.05,331.56,27.90,52.12,28.06
2024,1502705,-1.33,-0.80,10.95,-0.00,0.00,-0.03,30.86,28.27,974.06,331.54,27.91,52.15,28.06
2025,1503444,-1.33,-0.80,10.94,-0.00,0.00,-0.03,30.87,28.27,974.06,331.56,27.91,52.10,28.06
2026,1504183,-1.33,-0.79,11.00,-0.00,0.00,-0.03,30.85,28.27,974.05,331.57,27.90,52.11,28.06
2027,1504922,-1.32,-0.79,10.96,-0.00,0.00,-0.03,30.88,28.27,974.05,331.59,27.88,52.12,28.06
2028,1505710,0.00,22.17,8.27,-0.32,-3.82,0.00,84.81,28.27,974.05,331.59,27.88,52.12,28.06
2029,1506449,-1.34,-0.80,10.98,-0.01,-0.00,-0.27,30.86,28.27,974.05,331.59,27.88,52.15,28.06
2030,1507188,-1.34,-0.80,10.92,-0.01,0.01,-0.12,30.87,28.27,974.05,331.57,27.91,52.11,28.06
2031,1507927,-1.33,-0.80,10.97,-0.00,0.00,-0.03,30.86,28.27,974.05,331.59,27.90,52.17,28.00
2032,1508666,-1.36,-0.80,10.96,-0.00,0.00,-0.03,30.87,28.27,974.05,331.60,27.91,52.14,28.06
2033,1509405,-1.34,-0.78,10.95,-0.00,0.00,-0.03,30.87,28.27,974.05,331.59,27.90,52.11,28.00
